item_id,timestamp,mean,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,model_rank,model_name
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00,2024-10-01,96.04618,93.49993857993698,94.67389789454651,94.9792654950801,95.58627705843148,96.05219799888252,96.49429860982796,97.152135359972,97.56341916677653,98.57700754418603,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00,2024-11-01,96.828964,94.882497575629,95.67406945304455,96.13618037478888,96.61623154858532,96.9839288185106,97.14784638952094,97.5076864599371,98.06591821495945,98.59761056740922,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00,2024-12-01,97.84418,96.03103812677142,96.67521973902012,97.07247743242368,97.46021547787231,97.75247090673923,98.24743861227613,98.51830780456021,99.16834944153236,99.9194861457196,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00,2025-01-01,97.37809,95.20115203795824,95.86912467187636,96.61012587791895,96.93674744414304,97.37109304737668,97.83734100157908,98.24719065255665,98.83174971396848,99.72557856005292,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00,2025-02-01,96.18943,94.11146933450539,94.99058911747937,95.31658866344296,95.73519480174583,96.03719122985693,96.45862248931827,96.9580071942749,97.5275540878492,98.40601251636144,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00,2025-03-01,97.14611,94.81681138773293,95.58293827888056,96.18869230468106,96.490196284018,97.06727297772062,97.59627170864545,98.33092969629661,98.83167875815451,99.53196945156022,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2024-10-01,0.00059881364,-0.0005645258905979007,-0.0002507204673651217,-4.7471446852440785e-05,0.0002965951426025168,0.0005531163691579084,0.0007627315063934506,0.0010579094508617916,0.0015038346006800499,0.0021279745314005324,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2024-11-01,0.0011158057,-0.0001741649520631966,0.00024162581348525364,0.0004426195470274459,0.0008481031015013726,0.0011859609547444638,0.0013547692768585001,0.0016015550812538623,0.0020609253532008105,0.0024821127807616826,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2024-12-01,0.0028520667,0.0015823006207031365,0.0019149877794026396,0.0021000092962720034,0.0024473080172484583,0.0028552272169894075,0.003065366340108221,0.0035384198256098853,0.003947125119642,0.004269943839051122,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2025-01-01,0.0021296677,0.0005847437321563932,0.0010679908099337394,0.0014051308094447275,0.0019118459424956671,0.0021938520734703336,0.002382534679013327,0.0027594099667624383,0.003007450081129147,0.0037635360771815975,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2025-02-01,0.002152485,0.0005793608106287873,0.0009805248878203554,0.0013206750927030712,0.0017460301594157332,0.0022574399196244738,0.0025911981433423166,0.002912785876964403,0.0032611303758484818,0.00375288685504796,,cnn_multiscale
CP000000_CPI_CPI_5_0_3_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_00_pct_change,2025-03-01,0.00235526,0.000686356002989278,0.001344105044111199,0.0015940537002726643,0.0020125038846980463,0.0023659539551556495,0.002625877972363317,0.0030001641601872173,0.0033336302542698315,0.004005416182097734,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01,2024-10-01,98.45557,96.63084818762835,97.34891022895751,97.90591643917901,98.21438170015028,98.66004146594197,98.98594493500548,99.18033241959337,99.49067798248385,100.03718031924264,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01,2024-11-01,98.71827,96.93236800056934,97.4778718410146,97.96661056762125,98.37772646437396,98.63360439531166,99.20265368499977,99.52984160672689,99.91235032763362,100.44015180299957,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01,2024-12-01,98.92691,97.4135628652592,97.65136570475397,98.20269253975374,98.5253218299809,98.90589981122655,99.18167072950676,99.4381021932895,100.09900502249192,100.9153454312844,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01,2025-01-01,98.33864,96.47836207081441,97.05101894136138,97.61957197496216,97.9425359495273,98.33498304277396,98.69719399208776,99.03589625186888,99.93034377832485,100.29899579825027,,cnn_multiscale
CP010000_CPI_CPI_5_1_8_MAIN_M_N__Z__Z_I24_L__Z_A__Z__Z_CP_01,2025-02-01,98.56918,95.96046690990163,96.8265701351832,97.60355713704288,97.95981728769357,98.78287232773147,99.45866796881589,99.8121878113047,100.27303403922127,101.04443442001161,,cnn_multiscale
